"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"4997","ILMN_2279635",-0.357709890918731,-0.118364988435644,-3.52330354522234,0.000524795022572844,0.00460717355225613,-0.850865623226395,"EIF4G2","eukaryotic translation initiation factor 4 gamma 2"
"3152","ILMN_1772644",0.150425994779212,0.00688290080693069,3.52240590296852,0.000526473370446171,0.00461903904015058,-0.853827025083865,"EML3","EMAP like 3"
"4867","ILMN_2214144",-0.20964529475654,0.0104145358762376,-3.52247846331284,0.000526337515302549,0.00461903904015058,-0.853587666849357,"TWSG1","twisted gastrulation BMP signaling modulator 1"
"4921","ILMN_2231189",-0.378016445786537,-0.10204573729703,-3.52244523388142,0.000526399726870316,0.00461903904015058,-0.853697282885743,"SLC71A1","solute carrier family 71 member 1"
"5362","ILMN_2374159",-0.149585493418905,0.0131609137821782,-3.52237150446608,0.000526537786457427,0.00461903904015058,-0.853940495523343,"HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1"
"3603","ILMN_1792072",-0.193707865156261,0.00221036462871287,-3.52156840074036,0.00052804381496524,0.00463139042239986,-0.856589417320372,"FUT4","fucosyltransferase 4"
"734","ILMN_1675501",-0.208005545129404,0.000896555485148514,-3.52129610770447,0.000528555352473406,0.00463415590359596,-0.857487415246059,"SENP5","SUMO specific peptidase 5"
"4827","ILMN_2200503",0.227755038309732,-0.0369013925891089,3.52132504773761,0.000528500962813865,0.00463415590359596,-0.857391976540728,"NIT2","nitrilase family member 2"
"2479","ILMN_1745885",-0.171579434679107,-0.0122239281039604,-3.52097527828359,0.000529158668723873,0.00463858446223037,-0.858545402920644,"POLR2F","RNA polymerase II, I and III subunit F"
"4592","ILMN_2112493",-0.278840997158005,0.00195170238613861,-3.52090810759236,0.000529285064287544,0.00463883148475877,-0.858766898496334,"DAP","death associated protein"
"3305","ILMN_1779515",-0.392843002678061,-0.116711656737624,-3.52056517817117,0.000529930798770076,0.00464362923130045,-0.8598976510931,"CSAD","cysteine sulfinic acid decarboxylase"
"539","ILMN_1668865",-0.46459820297977,-0.00118127644059406,-3.52047578728837,0.00053009924283824,0.00464424361686012,-0.860192386606253,"SLC2A14","solute carrier family 2 member 14"
"4381","ILMN_1912822",-0.300760092237531,0.0450424961039604,-3.52018723819241,0.000530643314480134,0.00464814806865935,-0.861143732222997,NA,NA
"2618","ILMN_1751143",0.175955543088594,-0.00971777845544554,3.51994553699997,0.000531099455751195,0.00465128099287682,-0.861940567291755,"TMEM243","transmembrane protein 243"
"5525","ILMN_2401822",0.214843271917335,-0.035718001990099,3.51939922850931,0.000532131811778409,0.00465945821321951,-0.86374144638977,"FTSJ1","FtsJ RNA 2'-O-methyltransferase 1"
"2739","ILMN_1755983",0.281274647404605,-0.0222899017574257,3.51900304059604,0.000532881663727016,0.00466429463667359,-0.865047305565202,"NFATC3","nuclear factor of activated T cells 3"
"5857","ILMN_3238036",-0.256814752688176,-0.0225906133415842,-3.51902345373536,0.000532843004223168,0.00466429463667359,-0.864980025811473,"JAGN1","jagunal vesicle mediated transporter 1"
"2608","ILMN_1750896",-0.328558391689223,0.0489646187128713,-3.51888816483414,0.000533099270736662,0.00466533475192946,-0.865425918639461,"STX17","syntaxin 17"
"2360","ILMN_1740842",0.317404327476108,-0.0289951098564356,3.51730424081654,0.000536108184062195,0.00469079763642859,-0.870645176057899,"SALL2","spalt like transcription factor 2"
"1560","ILMN_1707342",0.273120897363446,-0.0577914542475247,3.51670790338636,0.000537245145456776,0.0046998750629874,-0.872609654493817,"LRIG1","leucine rich repeats and immunoglobulin like domains 1"
"4056","ILMN_1810628",-0.56719379068748,0.335078005995049,-3.51561273672673,0.00053933905796136,0.0047173190826987,-0.876216627709407,"PRUNE2","prune homolog 2 with BCH domain"
"1776","ILMN_1715625",0.257099136975933,0.000246802950495052,3.51530913391263,0.000539920888216491,0.00472065965778473,-0.877216379037997,"SLX4IP","SLX4 interacting protein"
"5181","ILMN_2341690",0.251914223960587,-0.0210930308514851,3.51536030859184,0.000539822774821661,0.00472065965778473,-0.877047868324504,"ELP5","elongator acetyltransferase complex subunit 5"
"4026","ILMN_1809139",0.246947693468085,-0.0365248912970297,3.51494493773242,0.000540619617873162,0.00472589397959787,-0.878415560900613,"AHCTF1","AT-hook containing transcription factor 1"
"3650","ILMN_1794095",-0.399349605727241,0.0229610778316832,-3.51478499893155,0.000540926737014508,0.00472705444284079,-0.878942153588381,"HTR1E","5-hydroxytryptamine receptor 1E"
"6247","ILMN_3306730",-0.256791389208232,-0.00908094261881188,-3.51477156704946,0.000540952536756674,0.00472705444284079,-0.878986376605949,"RBM47","RNA binding motif protein 47"
"4041","ILMN_1810127",0.30391992077119,-0.0143351918118812,3.51454338391217,0.000541391003722206,0.00472913602678075,-0.879737622011976,"ZNF789","zinc finger protein 789"
"4885","ILMN_2219131",-0.309940110566097,0.00769069297029703,-3.51458089574924,0.00054131889967912,0.00472913602678075,-0.879614125076074,"RPS15","ribosomal protein S15"
"2617","ILMN_1751127",0.390767129444367,0.0887148269257426,3.51437312789924,0.000541718377640482,0.00473047197630453,-0.880298126298829,"ZFP42","ZFP42 zinc finger protein"
"4658","ILMN_2132898",-0.369493233982212,0.0139237521336634,-3.51435967395365,0.000541744255252508,0.00473047197630453,-0.880342417360805,"SPRN","shadow of prion protein"
"340","ILMN_1661636",0.167974319984653,-0.0163054038811881,3.51423104770925,0.000541991716340979,0.00473175799528665,-0.880765853811581,"ZMYM2","zinc finger MYM-type containing 2"
"4683","ILMN_2143487",-0.237004440197768,-0.0252609231237624,-3.51407846741475,0.000542285399625742,0.00473344699865523,-0.881268128983255,"TAF1B","TATA-box binding protein associated factor, RNA polymerase I subunit B"
"46","ILMN_1652722",-0.186553084958493,0.0322163673613861,-3.51311171196261,0.000544149663282863,0.00474796466774671,-0.884450117637079,"ATP5MJ","ATP synthase membrane subunit j"
"3700","ILMN_1796180",0.175990336354029,0.0165935604158416,3.51312377315686,0.000544126367816999,0.00474796466774671,-0.884410424077551,"CRY2","cryptochrome circadian regulator 2"
"1116","ILMN_1690454",-0.308218649462156,-0.0257534145990099,-3.51292500731578,0.000544510391390973,0.00474935739534387,-0.885064549853655,"INKA1","inka box actin regulator 1"
"3021","ILMN_1767310",-0.420353470212069,-0.0562664356485148,-3.51292868672609,0.000544503280312909,0.00474935739534387,-0.885052441445481,"BEND2","BEN domain containing 2"
"323","ILMN_1661196",-0.242526866481339,-0.018274563039604,-3.51206984464246,0.000546165502758039,0.00476291411757107,-0.887878462041838,"CSF2RA","colony stimulating factor 2 receptor subunit alpha"
"2611","ILMN_1750981",0.278320447594699,-0.0524218107277228,3.51200294670526,0.000546295178232746,0.00476316550915836,-0.888098564065295,"SLC25A26","solute carrier family 25 member 26"
"1603","ILMN_1708991",-0.204541112546565,0.00570800475742574,-3.51170086958802,0.000546881086679914,0.00476739398393854,-0.889092386800591,"CCNY","cyclin Y"
"5027","ILMN_2292178",-0.624968125070108,-0.0664294016980198,-3.51057203001261,0.000549075805632742,0.00478564299240451,-0.892805557725303,"CLEC12A","C-type lectin domain family 12 member A"
"512","ILMN_1667716",-0.158911656928148,-0.00374663913366337,-3.50981311524387,0.000550555950084488,0.00479754941976739,-0.895301314616097,"TMEM101","transmembrane protein 101"
"5353","ILMN_2372915",-0.430270672447506,-0.0984054241435644,-3.50976750245769,0.000550645029843938,0.00479754941976739,-0.895451300981444,"P2RY2","purinergic receptor P2Y2"
"617","ILMN_1671265",-0.200815944477154,-0.00334092492079208,-3.509700060531,0.000550776765732519,0.00479781213985846,-0.895673063911793,"ING2","inhibitor of growth family member 2"
"4699","ILMN_2147993",0.495451588396233,-0.0162801556435644,3.5094844526328,0.000551198116080919,0.00480059712716539,-0.89638200171236,"ZNF23","zinc finger protein 23"
"825","ILMN_1678814",-0.263249858703523,-0.00355331838118812,-3.50895926472506,0.000552225727109442,0.00480866027232782,-0.898108704440625,"UBL5","ubiquitin like 5"
"4269","ILMN_1862524",-0.369762627345309,-0.102554551886139,-3.50665434142197,0.00055675695648478,0.00484722355976639,-0.905684079473279,NA,NA
"1934","ILMN_1723035",-0.6108990443624,0.0927882337079208,-3.50649755902024,0.000557066437315397,0.00484902412474079,-0.906199201260418,"OLR1","oxidized low density lipoprotein receptor 1"
"3638","ILMN_1793632",-0.196413384930939,0.00972601573762376,-3.50642819197427,0.000557203415982306,0.00484932274557956,-0.906427106020372,"TMEM222","transmembrane protein 222"
"3671","ILMN_1795119",0.346512857760726,-0.0702415228267327,3.50556089314484,0.000558918735113016,0.00486335497017739,-0.909276270686084,"MYH3","myosin heavy chain 3"
"416","ILMN_1664592",-0.419406329057901,0.117335853306931,-3.50471985706356,0.000560586842661627,0.00487697129595714,-0.91203856302716,"STUM","stum, mechanosensory transduction mediator homolog"
"1869","ILMN_1719782",-0.384895536626091,0.115216747871287,-3.50382506992359,0.000562366686906315,0.00489155450999488,-0.914976750000402,"VHRT","ventricular heart development associated lncRNA"
"713","ILMN_1674506",0.177290695411232,-0.033030883480198,3.50371802721294,0.000562579962991945,0.00489250860469021,-0.915328198560851,"MED23","mediator complex subunit 23"
"3706","ILMN_1796335",-0.712733441427624,-0.159333580386139,-3.50266797000904,0.000564676164839492,0.00490983430440612,-0.918775299997368,"LPCAT2","lysophosphatidylcholine acyltransferase 2"
"6099","ILMN_3270853",-0.31601880560586,0.00423160382673267,-3.50258326326654,0.000564845581673175,0.004910403399228,-0.919053333246507,"LOC100130298","hCG1816373-like"
"3291","ILMN_1779071",0.53413134593059,0.00592823966831683,3.502194473139,0.000565623789134292,0.00491626374394585,-0.920329384040216,"FEZ1","fasciculation and elongation protein zeta 1"
"2133","ILMN_1731287",-0.205021158045692,-0.0510217178960396,-3.50201708872495,0.000565979178132041,0.00491844757357027,-0.920911536953131,"ARFGAP3","ARF GTPase activating protein 3"
"296","ILMN_1660376",0.159161392396233,0.0202457838564356,3.50158044232643,0.000566854890128911,0.00492515145615868,-0.922344443112095,"RPL13A","ribosomal protein L13a"
"297","ILMN_1660376",0.159161392396233,0.0202457838564356,3.50158044232643,0.000566854890128911,0.00492515145615868,-0.922344443112095,"RPL13AP20","ribosomal protein L13a pseudogene 20"
"4202","ILMN_1826057",-0.357793509776771,0.101516536589109,-3.50123277343605,0.000567553062838524,0.00493031059608724,-0.923485245924943,NA,NA
"2000","ILMN_1725746",0.419167118093827,-0.0719934003069307,3.50085064663676,0.0005683213627854,0.0049360769190359,-0.924738999328557,"CARNS1","carnosine synthase 1"
"4666","ILMN_2135798",0.244486749612138,-0.0522752524306931,3.50039513011077,0.000569238493905203,0.00494313353661273,-0.926233385041121,"NR2C2AP","nuclear receptor 2C2 associated protein"
"52","ILMN_1652825",0.187880192401814,0.00518492436138614,3.50032745927596,0.000569374859871949,0.00494340882474486,-0.926455373978061,"IL10RA","interleukin 10 receptor subunit alpha"
"5996","ILMN_3246424",-0.268130343099058,0.0265850054207921,-3.50023641984013,0.000569558365099982,0.00494409320750547,-0.926754015800081,"DEFB108B","defensin beta 108B"
"5930","ILMN_3241758",-0.160688167774329,0.0203744019405941,-3.4987964369921,0.0005724682797493,0.00496843978699728,-0.931476757280366,"POTEF","POTE ankyrin domain family member F"
"4400","ILMN_2045911",-0.172454019628532,-0.0179112149653465,-3.49868469883573,0.000572694662026112,0.00496949138014978,-0.93184315518458,"FBXO28","F-box protein 28"
"101","ILMN_1654637",-0.318664037162888,-0.0028819317029703,-3.49831457587668,0.000573445133548248,0.00497455032511228,-0.933056742387407,"SETD5","SET domain containing 5"
"133","ILMN_1655821",-0.276470268284618,-0.0126099184207921,-3.49829329405424,0.000573488313189142,0.00497455032511228,-0.933126519378424,"CAPG","capping actin protein, gelsolin like"
"237","ILMN_1658689",-0.426749650370074,0.00409481386138614,-3.49818884985808,0.000573700268898354,0.00497547510105365,-0.933468956481408,NA,NA
"4360","ILMN_1905751",-0.335593010448902,0.0647669052277228,-3.49739434295491,0.000575315022691747,0.00498856321585348,-0.936073578438797,NA,NA
"277","ILMN_1659937",0.212069796459714,-0.0462324588217822,3.49722089149022,0.00057566811142128,0.00499070862161132,-0.936642132423155,"ZBTB24","zinc finger and BTB domain containing 24"
"1081","ILMN_1688812",-0.320837113171957,0.0200501520891089,-3.4962266711417,0.000577695933422787,0.00500736954147397,-0.939900590137552,"LINC00189","long intergenic non-protein coding RNA 189"
"2673","ILMN_1752988",-0.238137660614929,0.0083197300990099,-3.49615844363854,0.000577835336287418,0.00500765885654882,-0.940124168828683,"AKIP1","A-kinase interacting protein 1"
"4585","ILMN_2110496",-0.27763830808406,0.0201756015544554,-3.49435520374536,0.000581531183238213,0.00503876340405872,-0.946031908421571,"C21orf91","chromosome 21 open reading frame 91"
"2357","ILMN_1740685",0.372288706854203,0.0218332313217822,3.49344075953153,0.000583413851036018,0.00505414886248755,-0.949026759873881,"TMEM198B","transmembrane protein 198B (pseudogene)"
"3309","ILMN_1779663",0.275811305504012,-0.0169324824158416,3.49314253733667,0.00058402906910025,0.00505855069918832,-0.950003302443914,"TRMT2B","tRNA methyltransferase 2B"
"605","ILMN_1670895",-0.149032100770492,-0.0105855229306931,-3.49238115834159,0.000585602517844505,0.00507124908696623,-0.952496138302998,"ZNF207","zinc finger protein 207"
"6212","ILMN_3298215",0.319327908839553,0.0596172976633663,3.49155420445698,0.000587315985106601,0.00508515514070941,-0.9552031272559,"RPL17","ribosomal protein L17"
"6213","ILMN_3298215",0.319327908839553,0.0596172976633663,3.49155420445698,0.000587315985106601,0.00508515514070941,-0.9552031272559,"RPL17-C18orf32","RPL17-C18orf32 readthrough"
"2340","ILMN_1740165",0.167463434306592,0.0116998062079208,3.49098376230344,0.000588500693015636,0.00509447878149222,-0.957070107458605,"NRDE2","NRDE-2, necessary for RNA interference, domain containing"
"2969","ILMN_1765326",0.182012320586327,0.0300572631683168,3.49038793395706,0.000589740515958006,0.00510427603247436,-0.959019884304123,"DGKD","diacylglycerol kinase delta"
"1336","ILMN_1698324",-0.304883935907569,-0.00595268640594059,-3.48972934419474,0.000591113784851691,0.00511522447276113,-0.961174696823893,"AVPR2","arginine vasopressin receptor 2"
"2726","ILMN_1755411",-0.297435756558773,0.037751894539604,-3.48961354738068,0.000591355550142498,0.00511637918827264,-0.96155353032583,"RBMS2","RNA binding motif single stranded interacting protein 2"
"1380","ILMN_1700461",0.226570022458319,-0.0172048564306931,3.48945221788962,0.000591692534976871,0.00511835716474223,-0.962081307049131,"PTGES3L-AARSD1","PTGES3L-AARSD1 readthrough"
"1591","ILMN_1708485",0.304180735870946,-0.0111251514752475,3.48907235750749,0.000592486698073913,0.00512428845206537,-0.963323904877128,"BIN3","bridging integrator 3"
"5120","ILMN_2325610",0.325068891554936,-0.0130360676138614,3.4887893464293,0.000593079030706774,0.00512847229939796,-0.964249611613124,"AKT3","AKT serine/threonine kinase 3"
"82","ILMN_1654099",0.209543248888734,-0.0146635757970297,3.4881090676041,0.000594505103443958,0.00513986281178137,-0.966474477022011,"LRIG2","leucine rich repeats and immunoglobulin like domains 2"
"2387","ILMN_1742109",0.365982846074643,-0.0568397219207921,3.48727028089061,0.000596267883266841,0.00515415966225772,-0.969217215664943,"DNAJC19","DnaJ heat shock protein family (Hsp40) member C19"
"5686","ILMN_3206884",-0.50709963003767,-0.0416440392970297,-3.4864989304698,0.000597893264391609,0.00516726381893506,-0.971738928567814,"LINC00937","long intergenic non-protein coding RNA 937"
"5274","ILMN_2360730",-0.430683048127311,-0.0260674916683168,-3.48619852310223,0.000598527402672852,0.0051717979794441,-0.972720891895514,"CAV2","caveolin 2"
"2181","ILMN_1733523",0.266303767448553,-0.0461996463366337,3.48560296168227,0.000599786454520586,0.00518172929092039,-0.974667424674396,"NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit"
"1068","ILMN_1688299",0.361498427986048,0.0327798541683168,3.48512367449993,0.000600801498522426,0.00518954930078872,-0.976233712445663,"RCAN3","RCAN family member 3"
"3097","ILMN_1770005",-0.371377845776422,-0.035034837509901,-3.48439510254108,0.000602347567943689,0.00520195245594229,-0.978614284906142,"PTPN18","protein tyrosine phosphatase non-receptor type 18"
"1425","ILMN_1702009",-0.332412465427625,-0.0169559945891089,-3.48380090913923,0.000603611239257969,0.00521096005143359,-0.980555455118735,"SV2A","synaptic vesicle glycoprotein 2A"
"2335","ILMN_1739815",0.404377168710848,0.0094305579009901,3.48384786789884,0.000603511281675631,0.00521096005143359,-0.980402056256316,"NLRP12","NLR family pyrin domain containing 12"
"3427","ILMN_1784352",-0.144767077044297,-0.0171086528663366,-3.4832789379421,0.000604723365658302,0.00521868028520227,-0.982260440211181,"CCM2","CCM2 scaffold protein"
"5252","ILMN_2356955",-0.383994805635857,-0.0269192931287129,-3.48327746932318,0.000604726497446847,0.00521868028520227,-0.982265237039822,"PLAGL1","PLAG1 like zinc finger 1"
"1288","ILMN_1696591",-0.300198249310429,-0.0757521275,-3.48311158229138,0.000605080344747199,0.00522078000781055,-0.982807048594779,"RB1","RB transcriptional corepressor 1"
"495","ILMN_1667298",0.33368464084932,-0.0411758462821782,3.48283138432017,0.000605678465184211,0.00522498622632246,-0.983722164552923,"LYRM9","LYR motif containing 9"
"2495","ILMN_1746265",0.297856347810255,-0.00539064284653465,3.482624847267,0.000606119701224866,0.00522783776635348,-0.984396664908906,"SARM1","sterile alpha and TIR motif containing 1"
"2166","ILMN_1732967",-0.176868350157308,0.0199717978267327,-3.48092684932371,0.000609758662633579,0.00525826390265594,-0.989940572054127,"PPP1R18","protein phosphatase 1 regulatory subunit 18"
"148","ILMN_1656186",0.355444122577258,0.0648350636930693,3.48047695022993,0.000610726262805211,0.00526564660798703,-0.991409075522087,"SLC41A1","solute carrier family 41 member 1"
"4333","ILMN_1896406",0.293840620601675,-0.00820926354950495,3.48030414899449,0.00061109828967644,0.00526789255698265,-0.991973066573545,"ZXDA","zinc finger X-linked duplicated A"
"2374","ILMN_1741389",-0.360382733364842,-0.00374628059405941,-3.47996393120634,0.000611831371539307,0.00527282801533617,-0.993083401422399,"B3GNT8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"4438","ILMN_2058512",-0.201880184259505,-0.0462683003613861,-3.47993483601885,0.000611894102433942,0.00527282801533617,-0.993178352009916,"PSMA2","proteasome 20S subunit alpha 2"
"4331","ILMN_1895378",-0.366453715468086,0.094346093,-3.4798237580077,0.000612133648449823,0.00527393001640525,-0.993540842674137,NA,NA
"3073","ILMN_1769245",-0.221339613002093,-0.00148909352970297,-3.47890116609512,0.000614126669827356,0.00529013619234285,-0.996551221188086,"GLIPR1","GLI pathogenesis related 1"
"921","ILMN_1682368",-0.318478649461458,-0.0663244419207921,-3.47827164439121,0.000615490077911191,0.00530091390769939,-0.998604917197039,"LRWD1","leucine rich repeats and WD repeat domain containing 1"
"1457","ILMN_1703430",-0.209774172533659,-0.0600169474158416,-3.47772509506952,0.00061667608597125,0.00531016011239893,-1.00038766382054,"YJU2","YJU2 splicing factor homolog"
"4113","ILMN_1812967",-0.180685698302407,0.0181423150693069,-3.47749431497938,0.000617177519977456,0.00531350919541655,-1.00114035271381,"CNPY3","canopy FGF signaling regulator 3"
"3470","ILMN_1786046",-0.346170300162191,-0.0448300899653465,-3.47738523395901,0.000617414661843271,0.00531458208374695,-1.00149610485071,"CASP9","caspase 9"
"1738","ILMN_1714108",0.226488174199512,-0.00611254171782178,3.47650089053854,0.00061934037735731,0.00532971787262377,-1.00437989854708,"TP53INP1","tumor protein p53 inducible nuclear protein 1"
"2458","ILMN_1745239",-0.330755223479945,0.0863568564356436,-3.47647413372454,0.000619398729707859,0.00532971787262377,-1.00446714084769,NA,NA
"2320","ILMN_1739164",0.347131260838507,0.0502809964356436,3.47560229557222,0.000621302891490514,0.00534512875555346,-1.00730949857375,"CDC14A","cell division cycle 14A"
"2008","ILMN_1726288",0.223648072350541,-0.0071279551980198,3.4753836046014,0.000621781389359341,0.00534827113473521,-1.00802237329807,"TMEM106B","transmembrane protein 106B"
"3225","ILMN_1775744",0.169210513748518,0.0279636240990099,3.4748966703695,0.000622848046841851,0.00535647052082801,-1.00960950701315,"MRPS16","mitochondrial ribosomal protein S16"
"4029","ILMN_1809344",-0.188939903996861,0.0166943285544554,-3.47469620927394,0.000623287666521633,0.00535927540096181,-1.01026284086796,"BTBD10","BTB domain containing 10"
"3150","ILMN_1772387",-0.359285985710848,0.0151883316435644,-3.4740810935629,0.000624638457192259,0.00536991244478478,-1.01226738959249,"TLR2","toll like receptor 2"
"2802","ILMN_1758545",-0.282401691696547,-0.0210461735693069,-3.47399182960161,0.000624834708145114,0.0053706220382897,-1.01255825820109,"DNAJB12","DnaJ heat shock protein family (Hsp40) member B12"
"4795","ILMN_2186877",0.223523772351936,0.00947570430693069,3.473804887329,0.000625245896624649,0.00537317848316572,-1.01316739225863,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"2097","ILMN_1730032",-0.383235141662365,-0.0461382496287129,-3.4726321818095,0.000627831108863894,0.0053944135169639,-1.01698788027405,"BOK","BCL2 family apoptosis regulator BOK"
"6103","ILMN_3272590",0.393806388583188,0.0110041032871287,3.47252430106193,0.000628069432841086,0.00539547969852989,-1.01733928103866,NA,NA
"3168","ILMN_1773153",-0.31762953420021,0.0570177331287129,-3.47159131699353,0.00063013406764786,0.00541223170559667,-1.02037789245554,"SHC1","SHC adaptor protein 1"
"1063","ILMN_1688089",0.262758807456226,0.0366721042227723,3.47127805599819,0.000630828719431452,0.00541721295408489,-1.02139798135558,"PEBP1","phosphatidylethanolamine binding protein 1"
"14","ILMN_1651642",0.25865888378863,-0.0386710768861386,3.47112897383793,0.000631159558937913,0.00541906873808336,-1.02188341702483,"GPC2","glypican 2"
"1023","ILMN_1686531",-0.301655002707709,0.0613304107079208,-3.47097674046571,0.000631497559308623,0.00542098531873965,-1.02237909443949,"GGT1","gamma-glutamyltransferase 1"
"2471","ILMN_1745669",-0.315858406525986,0.0633801606584158,-3.47041132721854,0.00063275441916916,0.00543078756528777,-1.02421993154026,"FAM153A","family with sequence similarity 153 member A"
"3956","ILMN_1806328",0.225274876967213,-0.0290118591386139,3.46925898728613,0.000635323221133546,0.00545184430547938,-1.027970823064,"PDIK1L","PDLIM1 interacting kinase 1 like"
"1630","ILMN_1710177",0.382134598443321,-0.051796758529703,3.4686316826192,0.00063672571609382,0.00546256634388311,-1.03001224818227,NA,NA
"3669","ILMN_1795026",-0.182614408817928,-0.0332102940445545,-3.46859670078887,0.000636804011971383,0.00546256634388311,-1.03012607920305,"ENTREP3","endosomal transmembrane epsin interactor 3"
"3846","ILMN_1801913",0.188070664239623,-0.00433238908910891,3.46821251103576,0.000637664494246865,0.0054689543722124,-1.03137616713653,"PPIH","peptidylprolyl isomerase H"
"968","ILMN_1684040",0.348169402014999,-0.0832348688811881,3.46752042580314,0.000639217329514894,0.00548127699533732,-1.03362778401179,"THEMIS","thymocyte selection associated"
"5993","ILMN_3246360",0.154919782882804,0.0147579746336634,3.46689741715019,0.000640618206761624,0.00549229234408391,-1.03565432698116,"RPS18","ribosomal protein S18"
"3414","ILMN_1783846",0.457684562510988,0.0468668879257426,3.46671756022975,0.000641023161994904,0.00549431396564761,-1.03623931128023,"RAPH1","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1"
"6140","ILMN_3280943",0.30784670081758,0.0250734210841584,3.46668936573816,0.000641086664789735,0.00549431396564761,-1.03633101136661,"RPL21P28","ribosomal protein L21 pseudogene 28"
"1381","ILMN_1700477",0.167801606146146,0.00509820837128713,3.46534748125025,0.000644115832094566,0.00551927337911075,-1.04069460543791,"MRPL43","mitochondrial ribosomal protein L43"
"5139","ILMN_2330552",-0.273450726975236,-0.0230002616831683,-3.46508349334748,0.00064471333411832,0.00552339116338516,-1.04155287521971,"CDK11B","cyclin dependent kinase 11B"
"5140","ILMN_2330552",-0.273450726975236,-0.0230002616831683,-3.46508349334748,0.00064471333411832,0.00552339116338516,-1.04155287521971,"CDK11A","cyclin dependent kinase 11A"
"1303","ILMN_1697200",0.135878631756889,-0.0105126091930693,3.46495207635545,0.000645010972807842,0.00552493892939557,-1.04198011265436,"MON2","MON2 regulator of endosome-to-Golgi trafficking"
"671","ILMN_1672987",0.36669886266411,-0.00759329157920792,3.46458966308388,0.000645832448648205,0.00553097232676398,-1.04315824577564,NA,NA
"3163","ILMN_1772964",-0.521333646764912,0.113491914836634,-3.46308491758375,0.000649253723322031,0.00555926443187506,-1.04804870128725,"CCL8","C-C motif chemokine ligand 8"
"1855","ILMN_1719250",-0.281917364583537,0.0109639045792079,-3.46196115583066,0.000651819838132924,0.00557820307571229,-1.05169971970494,"SLC44A4","solute carrier family 44 member 4"
"2610","ILMN_1750961",-0.271528494131497,-0.0154372223217822,-3.46202431803434,0.000651675355341882,0.00557820307571229,-1.05149453833456,"TM6SF1","transmembrane 6 superfamily member 1"
"5743","ILMN_3224952",0.191039332204395,0.029618322529703,3.46199133943603,0.000651750789750892,0.00557820307571229,-1.05160166917894,"RPS16","ribosomal protein S16"
"2677","ILMN_1753139",-0.364598728363447,0.0766084012128713,-3.46176622175631,0.000652265936746115,0.00558100950334343,-1.05233293882901,"ZG16B","zymogen granule protein 16B"
"547","ILMN_1669122",-0.37916157258563,0.112321814811881,-3.46163083635696,0.00065257592893454,0.00558265055234691,-1.05277270283028,"SERPINB9P1","serpin family B member 9 pseudogene 1"
"4369","ILMN_1910126",-0.350695246210673,-0.0155718397178218,-3.46125148912018,0.000653445256212927,0.00558907513513089,-1.05400483151464,NA,NA
"5620","ILMN_3182762",0.616809966829439,0.0657777820693069,3.46106169986754,0.000653880591856102,0.00559178602823747,-1.05462122639156,"RPL21","ribosomal protein L21"
"3015","ILMN_1767111",-0.374954185059296,-0.0783357611485149,-3.46064540689508,0.000654836429877886,0.00559894631056525,-1.05597315164945,"ANO10","anoctamin 10"
"6225","ILMN_3301324",0.226933991613533,0.033265365970297,3.46041374270995,0.000655368913845648,0.00560248491761879,-1.05672542618031,"RPL17","ribosomal protein L17"
"6226","ILMN_3301324",0.226933991613533,0.033265365970297,3.46041374270995,0.000655368913845648,0.00560248491761879,-1.05672542618031,"RPL17-C18orf32","RPL17-C18orf32 readthrough"
"2949","ILMN_1764398",0.328637846618766,-0.0488348208910891,3.4603178187221,0.000655589515434571,0.0056033565695784,-1.05703690348813,"TUBE1","tubulin epsilon 1"
"5769","ILMN_3228108",0.213502778369376,0.00365925334158416,3.46016945856678,0.000655930844299965,0.00560525958153277,-1.05751863254034,"RPL21","ribosomal protein L21"
"5770","ILMN_3228108",0.213502778369376,0.00365925334158416,3.46016945856678,0.000655930844299965,0.00560525958153277,-1.05751863254034,"RPL21P28","ribosomal protein L21 pseudogene 28"
"221","ILMN_1658104",0.331049769890478,-0.0015903554009901,3.45991318902911,0.000656520829977105,0.00560928641835178,-1.05835070274504,"KBTBD6","kelch repeat and BTB domain containing 6"
"288","ILMN_1660261",-0.345362324706662,0.0602461517425742,-3.45910184188385,0.000658391999197398,0.00562425619715904,-1.06098466852517,"TDRD6","tudor domain containing 6"
"4868","ILMN_2214197",0.223557869218696,-0.0023476369009901,3.45888951494534,0.000658882502177758,0.00562742847384407,-1.06167387823311,"TP53INP1","tumor protein p53 inducible nuclear protein 1"
"5210","ILMN_2347314",0.246130534817928,0.00934451707920792,3.45883000978538,0.000659020028264909,0.00562758541945036,-1.06186702424421,"ARNT","aryl hydrocarbon receptor nuclear translocator"
"2943","ILMN_1764163",-0.299712753879665,-0.0846995383762376,-3.45836108030189,0.000660104741611206,0.00563582918493111,-1.06338900499616,"TPM3","tropomyosin 3"
